EmployeeID,Name,Age,Gender,Department,Experience,Salary,City,PerformanceScore,LeftCompany
7612,Emp_7612,,Male,Marketing,1.3,119174.0,Bangalore,49,True
7613,Emp_7613,42.0,Female,IT,15.7,108118.0,Chennai,72,False
7614,Emp_7614,36.0,Male,Finance,12.1,95921.0,Mumbai,53,False
7615,Emp_7615,22.0,Female,HR,13.4,69848.0,Bangalore,93,False
7616,Emp_7616,28.0,Female,IT,15.3,104335.0,Chennai,45,True
7617,Emp_7617,32.0,Female,HR,11.2,90828.0,Delhi,89,False
7618,Emp_7618,25.0,Male,Sales,10.2,21616.0,Bangalore,59,True
7619,Emp_7619,36.0,Male,HR,13.3,27062.0,Chennai,85,True
7620,Emp_7620,40.0,Female,Sales,18.0,39486.0,Mumbai,51,False
7621,Emp_7621,44.0,Male,Finance,12.8,111528.0,Delhi,66,True
7622,Emp_7622,57.0,Female,IT,15.8,112962.0,Mumbai,50,False
7623,Emp_7623,49.0,Male,,9.6,58296.0,Kolkata,54,False
7624,Emp_7624,43.0,Female,Finance,11.8,99773.0,Kolkata,67,True
7625,Emp_7625,,Female,Finance,3.6,106276.0,Chennai,92,False
7626,Emp_7626,36.0,Male,HR,9.8,37051.0,Bangalore,77,False
7627,Emp_7627,59.0,Female,Marketing,3.0,93222.0,Bangalore,93,True
7628,Emp_7628,46.0,Female,Marketing,9.3,91529.0,Chennai,41,True
7629,Emp_7629,56.0,Female,Sales,1.3,115477.0,Chennai,53,False
7630,Emp_7630,58.0,Female,Finance,11.5,45463.0,Delhi,44,False
7631,Emp_7631,50.0,Female,IT,5.7,41929.0,Mumbai,86,True
7632,Emp_7632,36.0,Male,IT,16.8,40197.0,Mumbai,76,False
7633,Emp_7633,54.0,Male,Finance,7.5,112607.0,Kolkata,49,True
7634,Emp_7634,36.0,Female,Marketing,18.4,84318.0,Kolkata,53,False
7635,Emp_7635,50.0,Male,Finance,9.5,54932.0,Chennai,57,False
7636,Emp_7636,33.0,Female,Sales,17.0,96014.0,Bangalore,94,False
7637,Emp_7637,40.0,Female,Finance,5.9,64633.0,Bangalore,97,False
7638,Emp_7638,24.0,Female,HR,9.0,104908.0,Delhi,73,True
7639,Emp_7639,43.0,Female,Marketing,12.7,80417.0,Kolkata,56,False
7640,Emp_7640,49.0,Female,HR,5.2,60767.0,Delhi,67,True
7641,Emp_7641,29.0,Male,,13.1,67901.0,Mumbai,77,True
7642,Emp_7642,25.0,Male,Finance,5.8,98587.0,Chennai,70,True
7643,Emp_7643,22.0,Male,Finance,9.7,112777.0,Bangalore,72,True
7644,Emp_7644,59.0,Male,IT,0.5,67478.0,Kolkata,75,False
7645,Emp_7645,45.0,Male,HR,1.6,74396.0,Kolkata,91,True
7646,Emp_7646,22.0,Male,Finance,4.5,118466.0,Chennai,93,False
7647,Emp_7647,43.0,Female,IT,16.1,106909.0,Chennai,99,True
7648,Emp_7648,22.0,Male,HR,13.2,116452.0,Kolkata,86,True
7649,Emp_7649,39.0,Female,IT,17.9,118104.0,Kolkata,92,False
7650,Emp_7650,32.0,Female,Marketing,18.1,67630.0,Bangalore,43,True
7651,Emp_7651,30.0,Male,Sales,7.5,84806.0,Bangalore,93,True
7652,Emp_7652,45.0,Male,HR,7.4,27630.0,Chennai,97,True
7653,Emp_7653,50.0,Female,Finance,16.7,21563.0,Mumbai,76,False
7654,Emp_7654,40.0,Female,Marketing,8.5,118315.0,Mumbai,62,True
7655,Emp_7655,50.0,Female,IT,17.1,57058.0,Chennai,60,False
7656,Emp_7656,35.0,Female,Sales,10.1,86825.0,Chennai,64,True
7657,Emp_7657,47.0,Female,HR,8.5,70019.0,Delhi,90,True
7658,Emp_7658,,Male,Sales,5.6,87334.0,Mumbai,54,True
7659,Emp_7659,33.0,Male,Marketing,2.5,107722.0,Kolkata,53,False
7660,Emp_7660,30.0,Female,Sales,10.5,75571.0,Delhi,52,False
7661,Emp_7661,56.0,Female,HR,6.5,65870.0,Delhi,89,False
7662,Emp_7662,50.0,Female,Marketing,5.0,41997.0,Chennai,72,False
7663,Emp_7663,43.0,Female,IT,3.4,88852.0,Bangalore,60,True
7664,Emp_7664,18.0,Female,HR,7.8,80619.0,Delhi,82,False
7665,Emp_7665,55.0,Female,Sales,11.1,51505.0,Chennai,83,False
7666,Emp_7666,19.0,Female,HR,16.7,22412.0,Delhi,63,True
7667,Emp_7667,23.0,Female,Marketing,16.4,57810.0,Bangalore,64,True
7668,Emp_7668,55.0,Male,Sales,17.1,113220.0,Chennai,74,True
7669,Emp_7669,59.0,Female,IT,11.5,50087.0,Bangalore,62,False
7670,Emp_7670,41.0,Female,Finance,11.2,40221.0,Bangalore,87,True
7671,Emp_7671,35.0,Male,IT,18.1,61831.0,Kolkata,43,True
7672,Emp_7672,44.0,Female,HR,5.8,43144.0,Bangalore,87,False
7673,Emp_7673,,Female,Finance,2.9,88603.0,Bangalore,94,True
7674,Emp_7674,25.0,Female,Marketing,1.7,43794.0,Bangalore,60,False
7675,Emp_7675,45.0,Female,Sales,17.6,34290.0,Mumbai,77,True
7676,Emp_7676,27.0,Male,Sales,7.4,111077.0,Kolkata,63,True
7677,Emp_7677,34.0,Female,Marketing,10.0,22011.0,Mumbai,65,False
7678,Emp_7678,46.0,Female,HR,16.1,67147.0,Bangalore,97,False
7679,Emp_7679,23.0,Female,IT,7.5,75360.0,Mumbai,64,True
7680,Emp_7680,31.0,Male,Finance,17.4,,Chennai,47,True
7681,Emp_7681,39.0,Female,Marketing,6.4,115378.0,Mumbai,45,False
7682,Emp_7682,23.0,Female,HR,14.6,45136.0,Chennai,99,True
7683,Emp_7683,43.0,Male,HR,13.3,62050.0,Delhi,92,False
7684,Emp_7684,56.0,Male,Finance,4.0,70147.0,Kolkata,75,False
7685,Emp_7685,,Male,Marketing,2.5,89021.0,Mumbai,73,True
7686,Emp_7686,52.0,Male,IT,2.2,110020.0,Delhi,79,True
7687,Emp_7687,31.0,Female,IT,13.0,97658.0,Bangalore,42,True
7688,Emp_7688,39.0,Male,Marketing,0.3,,Chennai,55,False
7689,Emp_7689,40.0,Male,Sales,13.2,80264.0,Mumbai,45,True
7690,Emp_7690,24.0,Male,IT,15.6,28400.0,Delhi,88,False
7691,Emp_7691,57.0,Female,Sales,6.1,23886.0,Delhi,60,True
7692,Emp_7692,42.0,Male,Marketing,14.9,45565.0,Kolkata,42,False
7693,Emp_7693,30.0,Female,HR,3.3,64238.0,Bangalore,85,True
7694,Emp_7694,38.0,Female,Marketing,19.2,73628.0,Kolkata,40,True
7695,Emp_7695,58.0,Male,HR,4.6,27250.0,Mumbai,46,False
7696,Emp_7696,27.0,Female,Marketing,9.8,65341.0,Bangalore,63,False
7697,Emp_7697,26.0,Male,Sales,19.6,,Mumbai,81,False
7698,Emp_7698,32.0,Male,Sales,18.1,931600.0,Chennai,96,False
7699,Emp_7699,19.0,Female,,13.2,87194.0,Mumbai,59,True
7700,Emp_7700,42.0,Female,HR,7.4,114625.0,Bangalore,73,False
7701,Emp_7701,30.0,Female,Marketing,14.0,29453.0,Mumbai,85,True
7702,Emp_7702,51.0,Female,HR,9.2,44921.0,Kolkata,47,False
7703,Emp_7703,51.0,Male,Sales,2.2,89997.0,Delhi,64,False
7704,Emp_7704,52.0,Female,Finance,15.9,106372.0,Mumbai,91,False
7705,Emp_7705,55.0,Female,IT,17.4,32348.0,Bangalore,77,True
7706,Emp_7706,20.0,Female,Sales,8.2,47007.0,Kolkata,67,True
7707,Emp_7707,59.0,Female,Marketing,13.3,43714.0,Bangalore,76,False
7708,Emp_7708,23.0,Male,Marketing,0.6,70921.0,Chennai,64,True
7709,Emp_7709,36.0,Male,HR,3.9,99884.0,Delhi,51,True
7710,Emp_7710,20.0,Female,IT,11.4,96347.0,Kolkata,82,False
7711,Emp_7711,35.0,Female,,5.5,105098.0,Delhi,59,False
7712,Emp_7712,56.0,Male,IT,18.9,77706.0,Mumbai,94,False
7713,Emp_7713,26.0,Male,IT,16.7,21288.0,Delhi,57,True
7714,Emp_7714,29.0,Male,Sales,13.1,99764.0,Mumbai,72,True
7715,Emp_7715,22.0,Male,HR,20.0,96907.0,Kolkata,72,False
7716,Emp_7716,20.0,Female,HR,4.9,,Bangalore,76,False
7717,Emp_7717,28.0,Female,HR,18.4,112996.0,Kolkata,78,True
7718,Emp_7718,,Male,Finance,6.1,69419.0,Bangalore,51,False
7719,Emp_7719,21.0,Male,IT,11.9,59146.0,Bangalore,76,True
7720,Emp_7720,22.0,Female,Finance,8.7,98740.0,Delhi,53,False
7721,Emp_7721,18.0,Female,HR,8.9,58716.0,Bangalore,59,False
7722,Emp_7722,44.0,Male,Sales,15.3,91894.0,Chennai,80,True
7723,Emp_7723,45.0,Female,,7.0,40935.0,Chennai,89,False
7724,Emp_7724,46.0,Male,Sales,10.2,104569.0,Delhi,57,True
7725,Emp_7725,35.0,Female,Marketing,4.2,,Delhi,49,False
7726,Emp_7726,29.0,Female,IT,15.3,102638.0,Kolkata,56,True
7727,Emp_7727,30.0,Male,Sales,11.0,37572.0,Chennai,44,True
7728,Emp_7728,58.0,Female,HR,5.1,25160.0,Chennai,67,False
7729,Emp_7729,19.0,Male,Finance,5.3,25332.0,Bangalore,76,False
7730,Emp_7730,54.0,Female,Sales,5.9,91116.0,Kolkata,72,False
7731,Emp_7731,33.0,Male,Marketing,14.0,39590.0,Kolkata,77,True
7732,Emp_7732,41.0,Male,HR,11.9,70520.0,Kolkata,60,True
7733,Emp_7733,52.0,Male,Marketing,16.4,42560.0,Mumbai,78,False
7734,Emp_7734,39.0,Female,Finance,11.4,,Bangalore,82,False
7735,Emp_7735,53.0,Male,Marketing,6.1,35910.0,Delhi,67,False
7736,Emp_7736,28.0,Male,Sales,19.3,97151.0,Kolkata,40,False
7737,Emp_7737,46.0,Female,Sales,17.7,41492.0,Bangalore,42,True
7738,Emp_7738,52.0,Female,HR,5.6,28871.0,Bangalore,52,True
7739,Emp_7739,32.0,Male,Finance,18.3,24595.0,Bangalore,87,True
7740,Emp_7740,48.0,Male,Finance,14.4,111633.0,Chennai,65,True
7741,Emp_7741,59.0,Female,IT,8.3,25398.0,Delhi,84,True
7742,Emp_7742,,Female,IT,9.3,,Kolkata,80,True
7743,Emp_7743,33.0,Female,Sales,8.9,28493.0,Delhi,45,True
7744,Emp_7744,27.0,Male,Marketing,15.9,,Delhi,89,False
7745,Emp_7745,49.0,Female,Marketing,3.5,72038.0,Chennai,64,False
7746,Emp_7746,19.0,Male,HR,1.2,82263.0,Delhi,74,True
7747,Emp_7747,41.0,Male,Finance,10.0,103220.0,Delhi,58,False
7748,Emp_7748,40.0,Male,Sales,5.8,,Bangalore,89,True
7749,Emp_7749,19.0,Female,Marketing,11.3,75550.0,Bangalore,76,False
7750,Emp_7750,55.0,Female,IT,19.6,75118.0,Kolkata,74,False
7751,Emp_7751,48.0,Female,Sales,13.4,,Mumbai,61,False
7752,Emp_7752,57.0,Male,HR,19.2,71306.0,Kolkata,76,True
7753,Emp_7753,43.0,Male,Sales,14.6,72324.0,Kolkata,50,False
7754,Emp_7754,46.0,Female,Marketing,1.5,41104.0,Bangalore,64,False
7755,Emp_7755,20.0,Female,HR,17.8,,Delhi,65,False
7756,Emp_7756,31.0,Male,IT,4.0,40435.0,Chennai,49,False
7757,Emp_7757,42.0,Male,IT,17.3,96468.0,Kolkata,85,False
7758,Emp_7758,,Male,,15.0,43580.0,Mumbai,67,False
7759,Emp_7759,20.0,Male,HR,16.8,53124.0,Kolkata,58,False
7760,Emp_7760,43.0,Female,IT,5.1,51122.0,Delhi,58,False
7761,Emp_7761,35.0,Male,,16.1,99463.0,Kolkata,75,False
7762,Emp_7762,26.0,Male,Sales,12.2,107134.0,Delhi,92,True
7763,Emp_7763,55.0,Female,Finance,1.6,78937.0,Delhi,81,True
7764,Emp_7764,40.0,Female,Finance,17.8,60077.0,Chennai,95,False
7765,Emp_7765,38.0,Female,Finance,17.5,62046.0,Chennai,57,True
7766,Emp_7766,18.0,Female,IT,11.4,50067.0,Kolkata,65,False
7767,Emp_7767,38.0,Male,Marketing,9.1,50923.0,Chennai,88,False
7768,Emp_7768,44.0,Male,Finance,8.0,112479.0,Mumbai,94,True
7769,Emp_7769,59.0,Male,Marketing,12.1,91818.0,Bangalore,47,False
7770,Emp_7770,23.0,Male,Finance,16.8,,Kolkata,44,True
7771,Emp_7771,53.0,Male,,11.3,36136.0,Chennai,47,True
7772,Emp_7772,45.0,Female,Finance,2.6,87051.0,Mumbai,69,True
7773,Emp_7773,34.0,Female,Marketing,6.1,51328.0,Bangalore,47,False
7774,Emp_7774,57.0,Male,IT,13.4,41685.0,Mumbai,75,True
7775,Emp_7775,20.0,Female,Sales,12.9,,Kolkata,49,False
7776,Emp_7776,29.0,Male,,10.4,36880.0,Bangalore,66,True
7777,Emp_7777,56.0,Male,HR,4.8,43680.0,Chennai,90,False
7778,Emp_7778,29.0,Male,Finance,5.4,42025.0,Delhi,80,False
7779,Emp_7779,19.0,Male,Sales,9.7,21676.0,Chennai,54,True
7780,Emp_7780,39.0,Male,IT,7.9,37052.0,Delhi,59,True
7781,Emp_7781,40.0,Female,HR,6.3,54414.0,Mumbai,77,False
7782,Emp_7782,47.0,Female,Finance,16.6,41764.0,Delhi,57,False
7783,Emp_7783,22.0,Male,Sales,10.1,48618.0,Delhi,94,False
7784,Emp_7784,26.0,Male,Marketing,10.1,23162.0,Mumbai,83,False
7785,Emp_7785,38.0,Female,Finance,8.6,84761.0,Mumbai,78,True
7786,Emp_7786,28.0,Male,Sales,13.6,58566.0,Delhi,93,True
7787,Emp_7787,,Male,Finance,3.5,85272.0,Delhi,51,False
7788,Emp_7788,52.0,Male,Sales,18.9,24531.0,Kolkata,85,True
7789,Emp_7789,44.0,Female,Marketing,2.1,,Chennai,85,True
7790,Emp_7790,19.0,Male,Finance,14.2,99594.0,Bangalore,82,True
7791,Emp_7791,41.0,Male,Sales,14.1,65670.0,Mumbai,88,False
7792,Emp_7792,48.0,Female,HR,2.3,,Mumbai,57,False
7793,Emp_7793,50.0,Male,IT,19.9,111224.0,Delhi,74,False
7794,Emp_7794,56.0,Male,Sales,0.7,108358.0,Mumbai,90,True
7795,Emp_7795,47.0,Female,Sales,7.3,82295.0,Chennai,77,True
7796,Emp_7796,54.0,Female,Sales,8.5,105033.0,Kolkata,66,False
7797,Emp_7797,45.0,Male,Finance,16.1,114895.0,Kolkata,47,True
7798,Emp_7798,48.0,Female,IT,0.6,72766.0,Delhi,74,True
7799,Emp_7799,28.0,Male,Finance,11.1,96358.0,Delhi,91,True
7800,Emp_7800,40.0,Male,Sales,4.1,51192.0,Bangalore,71,False
7801,Emp_7801,19.0,Female,Sales,11.5,118072.0,Chennai,48,False
7802,Emp_7802,57.0,Male,IT,12.9,98802.0,Mumbai,83,True
7803,Emp_7803,58.0,Female,HR,0.7,69539.0,Delhi,47,True
7804,Emp_7804,44.0,Female,,1.3,75000.0,Bangalore,47,True
7805,Emp_7805,52.0,Female,HR,1.7,54273.0,Kolkata,40,False
7806,Emp_7806,19.0,Male,Sales,17.0,86511.0,Mumbai,64,False
7807,Emp_7807,56.0,Female,Sales,18.5,32289.0,Kolkata,46,False
7808,Emp_7808,54.0,Male,Marketing,8.8,105529.0,Kolkata,71,True
7809,Emp_7809,38.0,Female,Marketing,17.5,37223.0,Chennai,49,False
7810,Emp_7810,22.0,Female,HR,9.5,62154.0,Delhi,87,False
7811,Emp_7811,,Male,Marketing,8.0,35833.0,Delhi,75,True
7812,Emp_7812,46.0,Male,IT,10.6,75717.0,Delhi,84,True
7813,Emp_7813,37.0,Female,HR,15.8,107572.0,Kolkata,61,False
7814,Emp_7814,55.0,Male,Marketing,4.5,67888.0,Bangalore,56,False
7815,Emp_7815,37.0,Male,Marketing,6.0,108349.0,Chennai,50,True
7816,Emp_7816,42.0,Female,IT,17.0,26898.0,Chennai,86,False
7817,Emp_7817,19.0,Female,IT,18.3,115018.0,Kolkata,95,False
7818,Emp_7818,,Male,HR,2.5,24220.0,Delhi,87,False
7819,Emp_7819,43.0,Female,Finance,14.1,,Bangalore,80,False
7820,Emp_7820,23.0,Female,,0.2,117850.0,Delhi,55,False
7821,Emp_7821,58.0,Female,Marketing,4.9,40523.0,Chennai,64,False
7822,Emp_7822,20.0,Male,HR,1.4,97342.0,Bangalore,69,True
7823,Emp_7823,50.0,Male,Finance,10.3,30404.0,Mumbai,51,False
7824,Emp_7824,18.0,Male,HR,6.9,48005.0,Mumbai,80,True
7825,Emp_7825,,Female,,2.8,56654.0,Kolkata,86,False
7826,Emp_7826,30.0,Male,Finance,0.0,63770.0,Mumbai,88,False
7827,Emp_7827,36.0,Female,Finance,7.8,35871.0,Chennai,65,True
7828,Emp_7828,29.0,Female,IT,5.9,49382.0,Chennai,65,True
7829,Emp_7829,42.0,Female,Sales,0.9,73154.0,Mumbai,51,True
7830,Emp_7830,52.0,Female,Marketing,17.0,31482.0,Kolkata,81,True
7831,Emp_7831,29.0,Male,Sales,8.2,53433.0,Kolkata,96,False
7832,Emp_7832,47.0,Female,Marketing,15.5,26327.0,Bangalore,70,True
7833,Emp_7833,22.0,Female,HR,8.4,62366.0,Mumbai,65,True
7834,Emp_7834,51.0,Male,Sales,1.4,78666.0,Mumbai,77,True
7835,Emp_7835,39.0,Female,Finance,7.9,69554.0,Chennai,98,False
7836,Emp_7836,56.0,Male,,17.7,75957.0,Mumbai,67,True
7837,Emp_7837,30.0,Male,Marketing,0.2,98400.0,Delhi,45,True
7838,Emp_7838,20.0,Male,IT,17.9,51098.0,Kolkata,40,True
7839,Emp_7839,37.0,Female,Marketing,13.1,73809.0,Kolkata,41,False
7840,Emp_7840,48.0,Male,Finance,19.9,,Bangalore,66,True
7841,Emp_7841,22.0,Female,Finance,18.3,82428.0,Mumbai,81,False
7842,Emp_7842,41.0,Male,Finance,17.4,,Kolkata,47,False
7843,Emp_7843,57.0,Male,,0.8,94587.0,Mumbai,89,False
7844,Emp_7844,50.0,Male,,5.6,89164.0,Chennai,49,False
7845,Emp_7845,25.0,Male,IT,7.5,76753.0,Kolkata,48,False
7846,Emp_7846,41.0,Female,HR,14.0,78747.0,Mumbai,91,False
7847,Emp_7847,37.0,Female,Sales,13.0,84347.0,Mumbai,50,True
7848,Emp_7848,33.0,Male,,3.4,,Bangalore,43,False
7849,Emp_7849,29.0,Male,Sales,14.7,117646.0,Kolkata,69,True
7850,Emp_7850,30.0,Male,HR,3.1,,Delhi,99,True
7851,Emp_7851,59.0,Female,Marketing,9.1,65585.0,Kolkata,76,False
7852,Emp_7852,56.0,Male,HR,11.6,69513.0,Chennai,78,False
7853,Emp_7853,42.0,Male,HR,17.4,23342.0,Mumbai,66,True
7854,Emp_7854,,Female,Marketing,12.6,22953.0,Kolkata,56,False
7855,Emp_7855,41.0,Male,Sales,19.1,110330.0,Mumbai,48,False
7856,Emp_7856,26.0,Male,Finance,19.9,46942.0,Bangalore,86,False
7857,Emp_7857,57.0,Male,Marketing,10.2,108529.0,Bangalore,45,False
7858,Emp_7858,40.0,Male,Marketing,1.0,48792.0,Kolkata,68,False
7859,Emp_7859,30.0,Female,HR,0.6,,Bangalore,44,True
7860,Emp_7860,49.0,Female,Marketing,17.1,22021.0,Mumbai,84,False
7861,Emp_7861,32.0,Female,,10.0,86541.0,Chennai,92,True
7862,Emp_7862,53.0,Male,Finance,7.3,80154.0,Kolkata,88,True
7863,Emp_7863,22.0,Male,HR,5.7,33186.0,Chennai,40,True
7864,Emp_7864,39.0,Female,Sales,5.6,49941.0,Bangalore,94,False
7865,Emp_7865,33.0,Male,,1.5,,Bangalore,57,True
7866,Emp_7866,58.0,Male,Sales,6.1,69968.0,Mumbai,53,False
7867,Emp_7867,27.0,Female,Sales,12.9,86112.0,Kolkata,51,False
7868,Emp_7868,41.0,Female,Sales,7.7,31247.0,Kolkata,43,True
7869,Emp_7869,35.0,Male,HR,19.0,35776.0,Delhi,47,True
7870,Emp_7870,35.0,Female,IT,13.4,110460.0,Mumbai,45,True
7871,Emp_7871,24.0,Male,,17.3,112578.0,Kolkata,99,True
7872,Emp_7872,21.0,Female,Sales,2.3,45778.0,Chennai,59,False
7873,Emp_7873,43.0,Female,IT,9.0,40533.0,Bangalore,62,False
7874,Emp_7874,22.0,Male,Finance,0.8,102238.0,Chennai,94,True
7875,Emp_7875,33.0,Male,IT,17.9,1152770.0,Bangalore,56,True
7876,Emp_7876,52.0,Female,Marketing,2.9,90061.0,Mumbai,40,True
7877,Emp_7877,43.0,Male,Sales,16.1,47000.0,Kolkata,92,False
7878,Emp_7878,,Male,Marketing,18.5,,Bangalore,78,True
7879,Emp_7879,46.0,Male,Marketing,8.8,70108.0,Mumbai,77,False
7880,Emp_7880,40.0,Female,Sales,7.8,103669.0,Chennai,88,False
7881,Emp_7881,31.0,Male,HR,12.0,115465.0,Bangalore,94,False
7882,Emp_7882,32.0,Male,IT,14.8,22059.0,Kolkata,88,True
7883,Emp_7883,50.0,Female,Finance,12.9,81001.0,Chennai,53,True
7884,Emp_7884,42.0,Female,,0.0,34885.0,Mumbai,41,False
7885,Emp_7885,38.0,Female,Finance,15.7,63870.0,Chennai,55,True
7886,Emp_7886,34.0,Female,Sales,2.9,74759.0,Bangalore,98,True
7887,Emp_7887,40.0,Male,IT,9.0,36364.0,Delhi,84,False
7888,Emp_7888,34.0,Male,HR,5.6,44212.0,Delhi,87,True
7889,Emp_7889,31.0,Female,Sales,18.6,48054.0,Kolkata,84,False
7890,Emp_7890,46.0,Female,HR,10.0,116734.0,Mumbai,65,False
7891,Emp_7891,37.0,Male,Marketing,10.4,96715.0,Kolkata,50,False
7892,Emp_7892,47.0,Male,IT,1.5,,Bangalore,94,True
7893,Emp_7893,36.0,Female,IT,17.9,107005.0,Mumbai,72,False
7894,Emp_7894,56.0,Male,Sales,4.8,108277.0,Delhi,52,True
7895,Emp_7895,30.0,Male,Sales,8.3,96524.0,Chennai,66,False
7896,Emp_7896,35.0,Female,Sales,19.7,111156.0,Chennai,51,True
7897,Emp_7897,40.0,Female,IT,2.3,106888.0,Bangalore,76,True
7898,Emp_7898,50.0,Female,Marketing,14.4,77811.0,Bangalore,86,True
7899,Emp_7899,56.0,Female,IT,5.2,,Mumbai,42,False
7900,Emp_7900,57.0,Male,Sales,8.4,69894.0,Delhi,43,False
7901,Emp_7901,35.0,Female,Finance,8.4,85980.0,Chennai,54,False
7902,Emp_7902,26.0,Male,Marketing,18.6,24815.0,Mumbai,67,True
7903,Emp_7903,50.0,Male,IT,0.2,,Mumbai,86,True
7904,Emp_7904,49.0,Male,Finance,7.3,116919.0,Mumbai,53,True
7905,Emp_7905,34.0,Female,Marketing,17.0,93834.0,Kolkata,63,True
7906,Emp_7906,36.0,Male,IT,18.2,110782.0,Mumbai,80,False
7907,Emp_7907,44.0,Female,Sales,6.2,92196.0,Mumbai,45,True
7908,Emp_7908,23.0,Female,IT,4.8,89072.0,Mumbai,50,True
7909,Emp_7909,52.0,Female,Marketing,9.2,39136.0,Mumbai,68,True
7910,Emp_7910,54.0,Male,,14.9,29892.0,Kolkata,55,True
7911,Emp_7911,51.0,Female,HR,3.1,116543.0,Bangalore,52,False
7912,Emp_7912,37.0,Female,Finance,15.7,36065.0,Kolkata,50,False
7913,Emp_7913,,Male,Sales,10.3,113985.0,Mumbai,73,False
7914,Emp_7914,,Female,,2.8,75019.0,Bangalore,57,True
7915,Emp_7915,27.0,Male,Marketing,13.4,107068.0,Kolkata,96,False
7916,Emp_7916,27.0,Male,Marketing,12.6,39573.0,Delhi,80,False
7917,Emp_7917,,Female,Finance,12.4,,Delhi,86,True
7918,Emp_7918,38.0,Female,Marketing,15.1,52925.0,Mumbai,85,True
7919,Emp_7919,28.0,Female,Sales,3.6,74890.0,Mumbai,49,False
7920,Emp_7920,44.0,Female,Finance,13.9,31436.0,Chennai,78,True
7921,Emp_7921,33.0,Male,Finance,17.7,44209.0,Delhi,75,False
7922,Emp_7922,43.0,Female,IT,10.6,112493.0,Bangalore,69,False
7923,Emp_7923,47.0,Female,Sales,9.7,60356.0,Bangalore,54,False
7924,Emp_7924,33.0,Male,Sales,16.0,70954.0,Chennai,91,False
7925,Emp_7925,24.0,Female,Marketing,2.9,90915.0,Delhi,57,False
7926,Emp_7926,33.0,Female,Sales,6.8,104848.0,Kolkata,68,False
7927,Emp_7927,52.0,Female,Marketing,17.1,99405.0,Kolkata,97,True
7928,Emp_7928,33.0,Female,Sales,10.0,48539.0,Bangalore,68,True
7929,Emp_7929,57.0,Female,IT,16.8,34132.0,Kolkata,61,True
7930,Emp_7930,29.0,Male,Sales,5.0,60599.0,Mumbai,94,False
7931,Emp_7931,52.0,Female,IT,7.8,59777.0,Mumbai,62,True
7932,Emp_7932,38.0,Male,Sales,16.5,102055.0,Chennai,68,False
7933,Emp_7933,53.0,Male,Sales,3.3,40695.0,Kolkata,83,True
7934,Emp_7934,34.0,Male,HR,17.9,26607.0,Chennai,45,False
7935,Emp_7935,49.0,Male,Sales,6.2,117503.0,Delhi,99,True
7936,Emp_7936,58.0,Female,IT,19.5,115974.0,Kolkata,77,True
7937,Emp_7937,23.0,Female,,16.6,62837.0,Bangalore,83,True
7938,Emp_7938,41.0,Male,IT,9.1,27662.0,Bangalore,92,True
7939,Emp_7939,44.0,Female,Sales,14.8,53809.0,Delhi,63,True
7940,Emp_7940,37.0,Female,Marketing,11.1,90859.0,Mumbai,44,True
7941,Emp_7941,42.0,Male,HR,17.1,63354.0,Mumbai,80,False
7942,Emp_7942,19.0,Female,,10.4,114315.0,Mumbai,62,True
7943,Emp_7943,26.0,Male,HR,19.8,112582.0,Kolkata,73,False
7944,Emp_7944,45.0,Male,HR,2.7,54670.0,Chennai,51,False
7945,Emp_7945,55.0,Female,Marketing,13.5,87072.0,Delhi,50,False
7946,Emp_7946,20.0,Female,Sales,4.9,63022.0,Kolkata,42,True
7947,Emp_7947,37.0,Female,IT,3.8,68781.0,Bangalore,63,True
7948,Emp_7948,23.0,Male,Marketing,8.2,105580.0,Chennai,68,False
7949,Emp_7949,56.0,Male,Finance,7.3,75799.0,Chennai,80,True
7950,Emp_7950,50.0,Female,HR,0.9,82292.0,Kolkata,70,True
7951,Emp_7951,18.0,Male,IT,8.6,73421.0,Bangalore,47,True
7952,Emp_7952,54.0,Female,Finance,19.0,48782.0,Chennai,41,True
7953,Emp_7953,23.0,Female,IT,9.3,93844.0,Kolkata,68,True
7954,Emp_7954,51.0,Female,Sales,6.0,84552.0,Bangalore,97,True
7955,Emp_7955,32.0,Female,Finance,19.0,74277.0,Kolkata,76,True
7956,Emp_7956,43.0,Male,Marketing,10.1,73523.0,Bangalore,55,False
7957,Emp_7957,31.0,Female,IT,5.7,39523.0,Delhi,99,True
7958,Emp_7958,24.0,Male,Marketing,15.7,107847.0,Mumbai,80,False
7959,Emp_7959,48.0,Male,Marketing,4.5,,Kolkata,47,True
7960,Emp_7960,41.0,Male,IT,5.0,116871.0,Kolkata,75,False
7961,Emp_7961,48.0,Male,IT,6.5,32414.0,Kolkata,53,True
7962,Emp_7962,46.0,Male,HR,7.9,68713.0,Kolkata,51,True
7963,Emp_7963,59.0,Male,HR,11.7,62108.0,Delhi,94,True
7964,Emp_7964,49.0,Female,Finance,10.3,114465.0,Mumbai,66,True
7965,Emp_7965,34.0,Male,Finance,14.9,63358.0,Mumbai,58,False
7966,Emp_7966,31.0,Female,Finance,14.3,102731.0,Chennai,90,True
7967,Emp_7967,57.0,Male,HR,0.9,73971.0,Delhi,90,True
7968,Emp_7968,53.0,Female,Marketing,2.7,97048.0,Mumbai,93,True
7969,Emp_7969,41.0,Female,,4.3,91173.0,Mumbai,52,True
7970,Emp_7970,44.0,Male,Sales,12.0,96842.0,Bangalore,68,True
